year,month,Tmean,Tmax,Tmin,VPDmean,VPDmax,date,site
2002,6,25.94117472267945,27.816240613402115,22.66869301578005,0.506016637312837,1.6766496025670925,2002-06-15T00:00:00Z,BOB
2002,7,24.909723592725598,26.543043974482817,22.339845594011432,0.3976270679159524,1.2093369750823801,2002-07-15T00:00:00Z,BOB
2002,8,24.352260324758692,25.982711511196374,22.08387751528216,0.27490007388292775,1.2356855745484026,2002-08-15T00:00:00Z,BOB
2002,9,24.946179829703507,26.62675852524431,22.33486364975568,0.33053758100874864,1.5115420710717031,2002-09-15T00:00:00Z,BOB
2002,10,25.174773506775274,27.185912705994124,22.399078959842758,0.35994929138998,1.4023034402229535,2002-10-15T00:00:00Z,BOB
2002,11,26.04617597949674,28.142913399964694,22.744449129213013,0.5310111723621893,1.5581145797609701,2002-11-15T00:00:00Z,BOB
2002,12,25.442116728836847,27.133350129626564,22.91562120804808,0.8459216918450259,3.3223705716887983,2002-12-15T00:00:00Z,BOB
2003,1,26.345940516549486,28.27044332211731,22.226037170327274,1.1056058461365927,3.0811923287385112,2003-01-15T00:00:00Z,BOB
2003,2,26.46907880107797,29.450074252723056,22.885211604399878,1.0873614644447192,3.770370233960147,2003-02-15T00:00:00Z,BOB
2003,3,27.310250434333874,30.034658929714475,23.300051080960344,0.9182686717173566,2.3338125508385676,2003-03-15T00:00:00Z,BOB
2003,4,25.423627365745094,28.23980981163851,22.693580787812333,0.48879319913935004,2.2763786735771734,2003-04-15T00:00:00Z,BOB
2003,5,26.16234294748188,28.189702375087787,22.66880139644034,0.5755402970169067,2.059608155282798,2003-05-15T00:00:00Z,BOB
2003,6,25.14002506911779,26.860503753438984,22.411464136077154,0.38532736809580576,1.761895474369795,2003-06-15T00:00:00Z,BOB
2003,7,25.263323228643806,26.881058251869657,22.389284423618413,0.4694111523191202,1.585603892656902,2003-07-15T00:00:00Z,BOB
2003,8,25.618598664815128,27.380317317810984,22.616557558789044,0.4702746860391837,1.316705897686148,2003-08-15T00:00:00Z,BOB
2003,9,25.93416577149908,27.645916980048483,22.615935438541545,0.49639420732873846,1.6603027332729143,2003-09-15T00:00:00Z,BOB
2003,10,25.913202438985408,27.538825568282817,22.54443416483258,0.48143297057201273,1.6539573507172007,2003-10-15T00:00:00Z,BOB
2003,11,26.011428242963195,27.92408539910997,22.613692972211087,0.5862397652120089,1.7633797872056443,2003-11-15T00:00:00Z,BOB
2003,12,25.561888228614375,27.717716288297794,22.455267090495887,0.7339303631560082,3.2098078285208804,2003-12-15T00:00:00Z,BOB
2004,1,27.605792486410028,29.762372418986146,22.923672610041834,1.4363042832969666,3.3848691616710367,2004-01-15T00:00:00Z,BOB
2004,2,26.791883666182507,28.795279308529558,22.868009032053468,0.9794978210480473,2.7564022536289876,2004-02-15T00:00:00Z,BOB
2004,3,26.91311793932263,29.37218586689168,23.45668363400283,0.7977804628530439,2.5369047662949487,2004-03-15T00:00:00Z,BOB
2004,4,25.90531117742506,28.055662720998992,23.002253953845035,0.5921418126429282,2.159983118378211,2004-04-15T00:00:00Z,BOB
2004,5,25.37047609637955,27.224324579575665,22.395666625120732,0.4322401191059524,1.899466494708609,2004-05-15T00:00:00Z,BOB
2004,6,24.277889964242647,26.03370308748721,22.086884842217316,0.2632557907709814,1.3505987668079067,2004-06-15T00:00:00Z,BOB
2004,7,24.373535429558718,25.814109517432264,22.12614092323188,0.29605288737415897,1.3038097244599633,2004-07-15T00:00:00Z,BOB
