year,month,Tmean,Tmax,Tmin,VPDmean,VPDmax,SWmean,date,site
1982,2,25.466911113508374,26.817812366794808,23.988174665485758,0.10202481606048919,0.489851332465034,126.36598651553496,1982-02-15T00:00:00Z,ANK
1982,3,25.649462869423306,27.210743655865887,24.248200320454202,0.10279044665529112,0.6044462157039018,186.15659873858482,1982-03-15T00:00:00Z,ANK
1982,4,25.311478157521503,26.824598495669232,24.2891302137049,0.04710144058340275,0.5822947904194751,177.88217040174047,1982-04-15T00:00:00Z,ANK
1982,5,24.25808258992521,25.850797628635203,23.557687575003147,0.010128850738544526,0.29159310906124086,85.30464652781815,1982-05-15T00:00:00Z,ANK
1982,6,23.541525040553516,25.205268149397888,23.275563643386192,0.003968129422191154,0.2736827999246737,109.96939114256493,1982-06-15T00:00:00Z,ANK
1982,7,22.676817158057496,24.313132394867303,22.30161273605232,0.0036636397189149204,0.24390206288358685,33.152120844736054,1982-07-15T00:00:00Z,ANK
1982,8,22.66727900394155,24.444240309364844,22.321567410967305,0.014587111109784867,0.24465077593075654,66.5721236526565,1982-08-15T00:00:00Z,ANK
1982,9,22.94413626268038,24.428924849909823,22.429502421356133,0.03378669460891927,0.2573264995077004,52.62503844539489,1982-09-15T00:00:00Z,ANK
1982,10,23.335256330559606,24.843615754893122,22.786550122668654,0.023272716148405325,0.21277641815043022,72.63545221439124,1982-10-15T00:00:00Z,ANK
1982,11,23.95946160987416,25.633111062878736,23.198608890653983,0.029828189485851885,0.28191903165813187,148.655845953108,1982-11-15T00:00:00Z,ANK
1982,12,24.40077719563181,25.897742199131947,23.708476274842532,0.06582696419197244,0.5404841485125397,155.03895548491778,1982-12-15T00:00:00Z,ANK
1983,1,24.092357203039345,26.726677805122634,23.13155697175665,0.2918464844501973,1.1397280393569984,136.28801298301963,1983-01-15T00:00:00Z,ANK
1983,2,25.58954226821507,27.13232345904138,23.876894995471204,0.17287763568678888,1.0284654532426194,186.36362216793864,1983-02-15T00:00:00Z,ANK
1983,3,26.821092178468025,27.620036606933063,24.847804901276596,0.23062245513292567,0.7770906055216174,296.7001546123037,1983-03-15T00:00:00Z,ANK
1983,4,26.157171211081977,26.959052521955172,24.730935324694762,0.08482725957940708,0.45844428407317234,120.79072453998218,1983-04-15T00:00:00Z,ANK
1983,5,25.441066953228933,26.629008855875206,24.390984269122146,0.028349000303384796,0.594237398769962,218.41178960373279,1983-05-15T00:00:00Z,ANK
1983,6,23.915888039291346,25.320122344430995,23.403090168703162,0.00898387421996758,0.23866743887640504,119.55233289473286,1983-06-15T00:00:00Z,ANK
1983,7,23.209591957019725,24.464533018097512,22.812254418221606,0.011795919421315297,0.234875606880137,78.15605408224512,1983-07-15T00:00:00Z,ANK
1983,8,22.875943588893932,24.446751457123334,22.496752934652516,0.03041581190961173,0.20296542589692265,45.67886299209642,1983-08-15T00:00:00Z,ANK
1983,9,23.262754262496,24.38088729647594,22.796445430502903,0.020754890176349423,0.18620621513951946,83.15971075093316,1983-09-15T00:00:00Z,ANK
1983,10,23.923189457220488,25.36713624869636,23.231720659601734,0.05282923960738977,0.47351323223788766,117.4896875801087,1983-10-15T00:00:00Z,ANK
1983,11,24.095653244890187,25.876393122959247,23.258161966094473,0.04158494915934398,0.3728345989429984,138.51183829941448,1983-11-15T00:00:00Z,ANK
1983,12,23.775062626126548,25.749285322431565,23.505832887950234,0.03579858232110405,0.3353227382707002,136.120481000816,1983-12-15T00:00:00Z,ANK
1984,1,24.367695029555392,26.710299109166833,23.790351634750998,0.09139387997351071,0.6500056934644592,178.92102651431546,1984-01-15T00:00:00Z,ANK
1984,2,24.135689938154357,26.62393074963224,23.307697244716067,0.08473952022721676,1.0344053285944887,119.41249624879498,1984-02-15T00:00:00Z,ANK
1984,3,25.65311062919348,27.363930895402305,24.331688239463467,0.07213617815068689,0.5115843000692332,126.81350967012574,1984-03-15T00:00:00Z,ANK
1984,4,24.94269348448476,26.32114847387852,23.977944488969023,0.019420256539835902,0.6230841197370731,90.84770560214528,1984-04-15T00:00:00Z,ANK
1984,5,24.668603452929837,26.222331242756564,23.962958701016518,0.015902175733420433,0.5078846074837883,162.3511551425029,1984-05-15T00:00:00Z,ANK
1984,6,23.595182063079122,25.59990429743929,23.28335968917309,0.006665417618233229,0.2906326243428603,88.42317123631341,1984-06-15T00:00:00Z,ANK
1984,7,23.25253498494049,24.354739315100574,22.883391445830533,0.011299538560869531,0.21394369188755044,101.19922105663548,1984-07-15T00:00:00Z,ANK
1984,8,23.46084540789398,24.491007696985175,22.85975200765753,0.012162936642477857,0.22098703888813798,102.49912776167119,1984-08-15T00:00:00Z,ANK
1984,9,23.212772714566494,24.478148954627876,22.745562952261512,0.008317569991991694,0.1421967050353673,75.80996675058705,1984-09-15T00:00:00Z,ANK
1984,10,24.222438520169867,25.366767112932045,23.403412961862177,0.01771815651812727,0.2294149858622828,171.55354587665602,1984-10-15T00:00:00Z,ANK
1984,11,24.40875767411591,26.148891610545572,23.38811285223775,0.05445661197799107,0.3917340187504125,175.49719299125167,1984-11-15T00:00:00Z,ANK
1984,12,24.155679331818714,26.082499154778006,23.483533807991243,0.12194622806354619,0.8128120907301648,150.53027355985182,1984-12-15T00:00:00Z,ANK
1985,1,24.769282349580624,26.853760769558292,23.879236492404594,0.14633389501696475,0.53429881636088306,210.49320378472697,1985-01-15T00:00:00Z,ANK
1985,2,25.003094102171534,26.90800455765014,23.82538531153961,0.15186631910461434,0.5593499389312989,162.186375740621,1985-02-15T00:00:00Z,ANK
1985,3,25.506853213113747,27.041084264001697,24.149370142892565,0.07629089109027627,0.5176231782974522,193.34072745407306,1985-03-15T00:00:00Z,ANK
1985,4,25.496493191460107,27.226184253913097,24.355565989380338,0.0753036907569838,0.4557777552250216,326.56074166629185,1985-04-15T00:00:00Z,ANK
1985,5,24.423731345628486,26.25551821545083,23.70383651047013,0.018821884030553866,0.3942565271669377,139.1900491918131,1985-05-15T00:00:00Z,ANK
1985,6,23.60010680260781,25.550714719989113,23.394078442372663,0.008750068801738703,0.36816649449644956,127.96239641485023,1985-06-15T00:00:00Z,ANK
1985,7,23.03109153693819,24.487746288259874,22.72041022870192,0.015267961640152072,0.30500711218955767,110.98535058459004,1985-07-15T00:00:00Z,ANK
1985,8,22.66056154922926,24.073783358774328,22.158832869969974,0.0019284986898487472,0.12117950921569076,51.405184604766895,1985-08-15T00:00:00Z,ANK
1985,9,23.188968119543002,24.449788748419415,22.86121732890031,0.008456045955085154,0.3168559855747579,95.58416734630461,1985-09-15T00:00:00Z,ANK
1985,10,23.525642884821732,25.031761687836138,22.81010584050233,0.006659248334995741,0.19708102806840355,65.55623087751707,1985-10-15T00:00:00Z,ANK
1985,11,23.858472337090667,25.885134966290018,23.220889591465077,0.020302251735681575,0.37482628042176486,121.52031366287041,1985-11-15T00:00:00Z,ANK
1985,12,24.636095417145317,26.307138617483037,23.655412392221162,0.22159450641001188,1.0180661034808611,223.43044359911053,1985-12-15T00:00:00Z,ANK
1986,1,24.53046104814113,26.68086073727813,23.400420221853736,0.18585480363569648,1.1025266520589518,105.30956736818335,1986-01-15T00:00:00Z,ANK
1986,2,25.224331588038808,26.884994150621736,23.91579297758603,0.12368762577534108,0.563867564070116,206.15078295101694,1986-02-15T00:00:00Z,ANK
1986,3,25.031876558004363,26.69380602295265,23.740579812549516,0.07873840264139932,0.49516285343088445,158.85209733005055,1986-03-15T00:00:00Z,ANK
1986,4,26.09653626877621,27.06980126710883,24.736072175769838,0.10380857792200343,0.763973370475621,278.5202533053193,1986-04-15T00:00:00Z,ANK
1986,5,25.108128830376238,26.557663342498223,24.104981819323992,0.04267274711434529,0.40767412367711886,176.26865126122564,1986-05-15T00:00:00Z,ANK
1986,6,24.008188106576092,25.638904528854106,23.525291016405415,0.01921617288159313,0.35436697278878404,181.45457583939793,1986-06-15T00:00:00Z,ANK
1986,7,23.122429367477526,24.474967365735566,22.725463429809178,0.00907807522061786,0.21392123322365172,123.86673804663603,1986-07-15T00:00:00Z,ANK
1986,8,22.70746671355416,24.38573211398343,22.392523359020377,0.01576635456499009,0.2806696507323206,52.01201504598133,1986-08-15T00:00:00Z,ANK
1986,9,23.50008680792002,24.52118252796417,23.141692247227407,0.027078821050273157,0.2433490538089937,131.46861695268885,1986-09-15T00:00:00Z,ANK
1986,10,23.463805614013076,24.90871655807539,23.063168894340095,0.010049920743542372,0.26385424284837755,133.27206346835288,1986-10-15T00:00:00Z,ANK
1986,11,23.79988045638691,25.748796053332338,22.965285793685204,0.017676084112619478,0.24123371470999583,95.1464427507489,1986-11-15T00:00:00Z,ANK
1986,12,24.453884086929747,25.931533671506543,23.46287618265521,0.16769686837577097,0.6058378706254007,150.0135972182214,1986-12-15T00:00:00Z,ANK
1987,1,24.916583987904502,26.655936712051574,23.902430375936643,0.09609917922400972,0.454831959992269,151.94966231249865,1987-01-15T00:00:00Z,ANK
1987,2,25.414983836441696,26.84618670259224,24.00411995079191,0.10122083377664537,0.49105715647285736,220.115981521673,1987-02-15T00:00:00Z,ANK
1987,3,24.94073809786975,26.53796243882473,23.756941532677136,0.055483654379377176,0.47878218960508767,127.19249568337244,1987-03-15T00:00:00Z,ANK
1987,4,26.188852483687093,27.231160412109304,25.04882480425876,0.07451647411535076,0.7260994718117407,233.83376197049424,1987-04-15T00:00:00Z,ANK
1987,5,25.328961126119665,26.437485057208985,24.33518078160357,0.0425103872158746,0.6090103915251424,101.94980114841306,1987-05-15T00:00:00Z,ANK
1987,6,24.265713307946125,25.50002347538578,23.58974781859349,0.013665040889612966,0.40478992546134274,168.3233558044576,1987-06-15T00:00:00Z,ANK
1987,7,23.881970346705803,24.62770670256299,23.235556849920787,0.005607717333466185,0.20660414932792243,127.32741321709545,1987-07-15T00:00:00Z,ANK
1987,8,23.9269433554303,24.38816608477628,23.170402968209967,0.004733932398224606,0.24628867856367231,78.83562541312412,1987-08-15T00:00:00Z,ANK
1987,9,23.938659844254495,24.410213054515665,23.2877132903948,0.0033129755491787365,0.2006961799847094,133.93411763924658,1987-09-15T00:00:00Z,ANK
1987,10,24.341085010276494,25.340114743721845,23.39826087236876,0.026760710665585486,0.4595833348721851,93.7184432212994,1987-10-15T00:00:00Z,ANK
1987,11,24.75027243667925,25.998662998724377,23.540938803995264,0.048606297899588966,0.4098540789359947,147.151917118651,1987-11-15T00:00:00Z,ANK
1987,12,25.313107107836924,26.344729063204767,24.159567258479253,0.07770811564359509,0.6012888240622134,175.93967267058466,1987-12-15T00:00:00Z,ANK
1988,1,24.613630206593193,26.576726730959347,23.366218182527625,0.15571953766017074,0.6995160355135486,156.64630859332237,1988-01-15T00:00:00Z,ANK
1988,2,26.15268546671582,27.32937918888294,24.42540327140988,0.1623649680327309,0.7789808421490909,283.7021296491,1988-02-15T00:00:00Z,ANK
1988,3,25.576853077136278,27.06444806580978,24.150212611042893,0.08295465242889118,0.6021218872878775,178.08201369344386,1988-03-15T00:00:00Z,ANK
1988,4,25.737777796254985,26.92259279412337,24.33033216973758,0.0533896339380003,0.6267870918970115,206.99566445685028,1988-04-15T00:00:00Z,ANK
1988,5,24.8396468624647,26.280973382410117,23.80422834168215,0.01842741972117358,0.4306399440368684,153.32468426751586,1988-05-15T00:00:00Z,ANK
1988,6,24.186984513137762,25.45228632445052,23.62718825599324,0.010304906731664613,0.3191643255753348,126.41262795679098,1988-06-15T00:00:00Z,ANK
1988,7,23.255517431088748,24.512518620116154,22.882201504124907,0.007637139031090304,0.23984276423963177,69.4921073431595,1988-07-15T00:00:00Z,ANK
1988,8,23.130055234830582,24.278518877619405,22.856466442232172,0.014611850639246552,0.15039406043926412,63.47309683851479,1988-08-15T00:00:00Z,ANK
1988,9,23.62263059769739,24.69526768366237,23.080625468560175,0.011907879467402155,0.24007509373787972,134.61990245167993,1988-09-15T00:00:00Z,ANK
1988,10,23.817772576156603,25.297401218452098,23.071848961436604,0.017583942052710615,0.30364536827280303,132.89919493671263,1988-10-15T00:00:00Z,ANK
1988,11,23.663851836494363,25.799930812201676,22.960990904313736,0.030643955530540515,0.4472492252437672,101.67470601048056,1988-11-15T00:00:00Z,ANK
1988,12,23.72764351825089,26.073624504981215,23.080604482633998,0.0626881968142204,0.9860410979699188,127.49054775159618,1988-12-15T00:00:00Z,ANK
1989,1,24.68430410985965,26.896733133373218,23.72174525627479,0.2180928412531142,1.103072074930267,187.37879533065475,1989-01-15T00:00:00Z,ANK
1989,2,25.128999845142946,26.82931068220697,23.834282475275735,0.09457005270050808,0.5648282183078775,162.50551224155305,1989-02-15T00:00:00Z,ANK
1989,3,24.678725034127982,26.718393293138206,23.637161439161236,0.048645004177740016,0.4829463806848476,94.09661035928153,1989-03-15T00:00:00Z,ANK
1989,4,25.488566554286827,26.79978921371354,24.240831247505444,0.07779560877249533,0.5050263982826678,185.59031624737042,1989-04-15T00:00:00Z,ANK
1989,5,24.77089360352136,26.21271679594145,23.927348149265164,0.024235724798519827,0.3849223920546751,149.94016250167172,1989-05-15T00:00:00Z,ANK
1989,6,23.60487425929778,25.44717045579379,23.21006994253995,0.008496912632018516,0.4979066289744194,134.79841843712697,1989-06-15T00:00:00Z,ANK
1989,7,23.09775358888934,24.47693016626095,22.696716511276247,0.010590372067218448,0.35746701722591734,82.54728347914082,1989-07-15T00:00:00Z,ANK
1989,8,22.81163305660412,24.275303127376585,22.456603513089206,0.0070766360729491665,0.14673714076854869,33.8226217231686,1989-08-15T00:00:00Z,ANK
1989,9,22.843630321097653,24.403044331431552,22.31870148200818,0.008326003489418853,0.16344300590607902,35.07861142729017,1989-09-15T00:00:00Z,ANK
1989,10,23.73767306840591,25.133280860446572,23.070137707586564,0.019322909100230417,0.27300482931329023,98.56200836448029,1989-10-15T00:00:00Z,ANK
1989,11,25.172324465119218,26.583531746817336,23.84367997334695,0.06715789618173693,0.5185230375829092,217.03146134513418,1989-11-15T00:00:00Z,ANK
1989,12,24.110942985001426,25.628174606829774,23.399625599558586,0.03299710761482795,0.3925807233881736,81.73982706324611,1989-12-15T00:00:00Z,ANK
1990,1,23.529002296006976,26.25298497020569,23.158871645382455,0.04499157395889233,0.39026783285162253,33.957767684614964,1990-01-15T00:00:00Z,ANK
1990,2,25.472928205817073,27.096311681324842,24.085351509590772,0.16793716885584783,0.6920979572770108,185.69143518443795,1990-02-15T00:00:00Z,ANK
1990,3,26.0462179483337,27.14825900398459,24.301949389562015,0.10763002320439256,0.6148647012459779,202.0792611162238,1990-03-15T00:00:00Z,ANK
1990,4,25.671708792497107,26.77402339908756,24.346972150936743,0.04865642688612405,0.6225993670171938,148.3475823534818,1990-04-15T00:00:00Z,ANK
1990,5,24.471684374339986,26.042842608386117,23.77253061439474,0.009152613991706025,0.37382121290202164,63.07044559438709,1990-05-15T00:00:00Z,ANK
1990,6,24.437901282704676,25.744072266842352,23.77958915661924,0.01223476110905882,0.26181648006087993,161.69921917106885,1990-06-15T00:00:00Z,ANK
1990,7,23.039957110043733,24.321881961350233,22.640428715112524,0.007173589498520078,0.15611795233698725,93.79752674684231,1990-07-15T00:00:00Z,ANK
1990,8,22.77031627396174,24.262493635773833,22.39733423221435,0.008091917705009994,0.16899324869891558,78.45437916194295,1990-08-15T00:00:00Z,ANK
1990,9,23.18613586567515,24.467548840623802,22.680751671989714,0.012781833529906432,0.22539704266848565,80.23257975840826,1990-09-15T00:00:00Z,ANK
1990,10,23.75430532258603,25.093582265491396,23.04231447648268,0.015155329402599331,0.3693735296118422,88.65894391570244,1990-10-15T00:00:00Z,ANK
1990,11,24.97542100783833,26.386495110409616,23.76682569880746,0.0691989599723098,0.5526169517460476,212.15263990077398,1990-11-15T00:00:00Z,ANK
1990,12,24.189577567626227,25.943699955087162,23.537912950327367,0.03592980633261776,0.5606302520342717,164.74240172915464,1990-12-15T00:00:00Z,ANK
1991,1,24.79963747409868,26.73714213711449,23.811059750907372,0.12066825202837271,0.7726521054913837,174.96728668946682,1991-01-15T00:00:00Z,ANK
1991,2,24.710867853693564,26.50280255828945,23.42456491518623,0.052932510378999494,0.4753297675761763,103.64135910749955,1991-02-15T00:00:00Z,ANK
1991,3,24.818718601309346,26.650260330939503,23.653006848633922,0.02603030370517059,0.4838901998646422,66.44413371045576,1991-03-15T00:00:00Z,ANK
1991,4,25.41509915025552,26.66611087919685,24.0026833709632,0.046525877973656364,0.47394552051387856,178.29690984086767,1991-04-15T00:00:00Z,ANK
1991,5,24.985264767099245,26.251072414527965,23.982612045876976,0.024459592692948808,0.43722846463490067,153.7769138280909,1991-05-15T00:00:00Z,ANK
1991,6,24.759475934063783,25.788670685030404,23.859317760628425,0.017576278369676512,0.4008560071440933,133.89704450669367,1991-06-15T00:00:00Z,ANK
1991,7,23.723445054807875,24.724552382977354,23.305547497411357,0.014503700438497257,0.33815613170581826,126.76831853421528,1991-07-15T00:00:00Z,ANK
1991,8,22.904977756140713,24.160023898866132,22.50440014601156,0.0016735978027170753,0.15748079524425646,54.212781518003965,1991-08-15T00:00:00Z,ANK
1991,9,23.52479281529157,24.559902286341075,23.15570673114261,0.01104769102328054,0.22986211972598725,109.39587385577958,1991-09-15T00:00:00Z,ANK
1991,10,23.36622701514964,24.855516461125813,22.874335161757188,0.019103004200700463,0.27106747022202893,118.36509964678228,1991-10-15T00:00:00Z,ANK
1991,11,24.06463637428968,26.09977740270695,23.203316868688166,0.04315978009204345,0.33967255664100426,170.76850735956913,1991-11-15T00:00:00Z,ANK
1991,12,24.31701493163404,25.99606210889834,23.524710621172087,0.06092026197066107,0.4235635964165277,134.95575169951772,1991-12-15T00:00:00Z,ANK
1992,1,24.329485710851472,26.679351571773413,23.251360950489474,0.21666083459351737,1.0026065572953615,107.61357036375357,1992-01-15T00:00:00Z,ANK
1992,2,25.62385987900622,26.997783146433974,24.020360755882177,0.12726130357692159,0.5716455670973937,139.9481389844377,1992-02-15T00:00:00Z,ANK
1992,3,25.346828405973856,26.736186171410033,23.786260667101267,0.07348656864923923,0.6303713858293016,166.30209567304462,1992-03-15T00:00:00Z,ANK
1992,4,25.828552930386948,27.05381311004773,24.594220308087852,0.073588119758926,0.594594824797066,230.89006860874622,1992-04-15T00:00:00Z,ANK
1992,5,24.388453244393354,26.12278847718243,23.766978059553825,0.016751285726581345,0.3802807980631205,122.87616935865961,1992-05-15T00:00:00Z,ANK
1992,6,23.56828473155615,25.23678084009806,23.186250450076226,0.006944214131300427,0.37603746372710944,109.31725641253868,1992-06-15T00:00:00Z,ANK
1992,7,22.76123675090135,24.272672392684413,22.43284753605967,0.0027754795202268533,0.16609965257159381,76.11905991026461,1992-07-15T00:00:00Z,ANK
1992,8,22.79322187463996,24.36964735639389,22.309243040156336,0.026810082114105065,0.24078301125467338,62.22574316337609,1992-08-15T00:00:00Z,ANK
1992,9,23.42949140602116,24.741713272864402,22.93212394943147,0.020513327702573476,0.24416789526453433,152.49542237961458,1992-09-15T00:00:00Z,ANK
1992,10,23.595130433304316,25.11303063299675,22.98281804419916,0.02043846327383287,0.2593274869369633,134.07179167721344,1992-10-15T00:00:00Z,ANK
1992,11,23.887689743497774,25.93252945166328,22.950071082838463,0.09767635992636463,0.6130661446003152,172.71788267758595,1992-11-15T00:00:00Z,ANK
1992,12,23.674942584875744,25.595457644141927,23.222061494685207,0.046060987626544814,0.3012233570399353,137.75621943108953,1992-12-15T00:00:00Z,ANK
1993,1,25.286303515611955,27.110388119586464,24.128005414849085,0.3008588542407268,1.0056724750543817,186.652059351446,1993-01-15T00:00:00Z,ANK
1993,2,25.29254167277939,26.885018513346292,23.94762919348601,0.09186915444848089,0.5143366920146366,153.87537359938767,1993-02-15T00:00:00Z,ANK
1993,3,25.284844651993374,26.809631026746946,23.81303710733012,0.0900387045864263,0.5445989717628709,174.88056231511496,1993-03-15T00:00:00Z,ANK
1993,4,25.123631566094154,26.61201305888435,23.930887146674717,0.06165414937303522,0.5385986199347058,212.33104339873856,1993-04-15T00:00:00Z,ANK
1993,5,24.465156707673415,25.976864760159778,23.80485531727041,0.010399060299475186,0.44470875065922155,10.803858936626252,1993-05-15T00:00:00Z,ANK
1993,6,24.22390023544381,25.46764138991281,23.621895401435687,0.013012376867415543,0.42234638258652446,128.66226926298575,1993-06-15T00:00:00Z,ANK
1993,7,23.207473178766932,24.436565193354923,22.799467864326388,0.011248159799099731,0.24530493533378037,72.5138097541618,1993-07-15T00:00:00Z,ANK
1993,8,22.982907884761126,24.287332807800563,22.59580842215302,0.007986750643288425,0.12737782285044721,81.21824968023857,1993-08-15T00:00:00Z,ANK
1993,9,23.71575133788007,24.615544045214712,23.104026891920558,0.018583364684616046,0.33350066330465583,162.11273300864372,1993-09-15T00:00:00Z,ANK
1993,10,24.323848023498655,25.292445763172037,23.46552795377281,0.03399677479534714,0.2418850742103648,179.93597975129322,1993-10-15T00:00:00Z,ANK
1993,11,24.63948549233907,26.01790004123876,23.55975783450937,0.05325188815251201,0.35104127358768,213.32425371006286,1993-11-15T00:00:00Z,ANK
1993,12,24.660420027847355,26.248531863887195,23.959169521322405,0.07192924938768767,0.9304586071072851,214.50676162735462,1993-12-15T00:00:00Z,ANK
1994,1,24.42373720388444,26.62912916123876,23.64591304780306,0.12264940219038888,0.7104830435920237,146.17222228817465,1994-01-15T00:00:00Z,ANK
1994,2,24.72258148182506,26.423816484890082,23.458614466599805,0.04011498881123439,0.7599585916082353,73.18324451758818,1994-02-15T00:00:00Z,ANK
1994,3,25.537307471449875,26.8387436694577,23.85854276030292,0.10760577537749291,0.629068393183795,180.14135966218345,1994-03-15T00:00:00Z,ANK
1994,4,25.041922054734506,26.578343023992648,23.992550955208582,0.05149257058340505,0.508067398328371,159.74191720242916,1994-04-15T00:00:00Z,ANK
1994,5,24.35385663361393,25.963925243496735,23.69297247498365,0.027313600369524182,0.6215797203192629,110.67237037443864,1994-05-15T00:00:00Z,ANK
1994,6,23.565749874518247,25.22572955366188,23.27169208840656,0.0031260291794412455,0.24793833544396296,107.72155629793991,1994-06-15T00:00:00Z,ANK
1994,7,23.084779563135392,24.39606212774225,22.66754362312015,0.006962291339683394,0.23474992133784103,110.69440750765565,1994-07-15T00:00:00Z,ANK
1994,8,23.14024608649328,24.27932758339415,22.771099004359247,0.006768343516984381,0.17146882563817026,58.99101032798036,1994-08-15T00:00:00Z,ANK
